"Plot Title: 23s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282993, SEN S/N: 1282993)","Started (LGR S/N: 1282993)","End Of File (LGR S/N: 1282993)"
1,12/14/19 09:00:52 AM,0.26,Logged,
2,12/14/19 09:00:53 AM,0.26,,
3,12/14/19 09:00:54 AM,0.26,,
4,12/14/19 09:00:55 AM,0.26,,
5,12/14/19 09:00:56 AM,0.26,,
6,12/14/19 09:00:57 AM,0.94,,
7,12/14/19 09:00:58 AM,0.26,,
8,12/14/19 09:00:59 AM,0.26,,
9,12/14/19 09:01:00 AM,0.26,,
10,12/14/19 09:01:01 AM,0.60,,
11,12/14/19 09:01:02 AM,0.60,,
12,12/14/19 09:01:03 AM,0.60,,
13,12/14/19 09:01:04 AM,0.94,,
14,12/14/19 09:01:05 AM,0.94,,
15,12/14/19 09:01:06 AM,0.94,,
16,12/14/19 09:01:07 AM,0.94,,
17,12/14/19 09:01:08 AM,0.94,,
18,12/14/19 09:01:09 AM,1.28,,
19,12/14/19 09:01:10 AM,1.28,,
20,12/14/19 09:01:11 AM,1.28,,
21,12/14/19 09:01:12 AM,1.28,,
22,12/14/19 09:01:13 AM,1.28,,
23,12/14/19 09:01:14 AM,1.28,,
24,12/14/19 09:01:15 AM,1.28,,
25,12/14/19 09:01:16 AM,1.28,,
26,12/14/19 09:01:17 AM,1.28,,
27,12/14/19 09:01:18 AM,1.28,,
28,12/14/19 09:01:19 AM,1.28,,
29,12/14/19 09:01:20 AM,1.28,,
30,12/14/19 09:01:21 AM,1.28,,
31,12/14/19 09:01:22 AM,1.28,,
32,12/14/19 09:01:23 AM,1.28,,
33,12/14/19 09:01:24 AM,1.28,,
34,12/14/19 09:01:25 AM,1.28,,
35,12/14/19 09:01:26 AM,1.28,,
36,12/14/19 09:01:27 AM,0.94,,
37,12/14/19 09:01:28 AM,0.94,,
38,12/14/19 09:01:29 AM,0.94,,
39,12/14/19 09:01:30 AM,0.94,,
40,12/14/19 09:01:31 AM,0.94,,
41,12/14/19 09:01:32 AM,0.94,,
42,12/14/19 09:01:33 AM,0.94,,
43,12/14/19 09:01:34 AM,0.94,,
44,12/14/19 09:01:35 AM,0.94,,
45,12/14/19 09:01:36 AM,0.26,,
46,12/14/19 09:01:37 AM,0.94,,
47,12/14/19 09:01:38 AM,0.94,,
48,12/14/19 09:01:39 AM,0.94,,
49,12/14/19 09:01:40 AM,1.28,,
50,12/14/19 09:01:41 AM,0.94,,
51,12/14/19 09:01:42 AM,0.94,,
52,12/14/19 09:01:43 AM,0.94,,
53,12/14/19 09:01:44 AM,0.94,,
54,12/14/19 09:01:45 AM,0.94,,
55,12/14/19 09:01:46 AM,0.94,,
56,12/14/19 09:01:47 AM,0.60,,
57,12/14/19 09:01:48 AM,0.60,,
58,12/14/19 09:01:49 AM,0.26,,
59,12/14/19 09:01:50 AM,0.26,,
