"Plot Title: 10l"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1282994, SEN S/N: 1282994)","Started (LGR S/N: 1282994)","End Of File (LGR S/N: 1282994)"
1,12/14/19 08:59:13 AM,1.62,Logged,
2,12/14/19 08:59:14 AM,0.94,,
3,12/14/19 08:59:15 AM,0.60,,
4,12/14/19 08:59:16 AM,0.60,,
5,12/14/19 08:59:17 AM,0.60,,
6,12/14/19 08:59:18 AM,0.60,,
7,12/14/19 08:59:19 AM,0.60,,
8,12/14/19 08:59:20 AM,0.60,,
9,12/14/19 08:59:21 AM,0.60,,
10,12/14/19 08:59:22 AM,0.60,,
11,12/14/19 08:59:23 AM,0.60,,
12,12/14/19 08:59:24 AM,0.60,,
13,12/14/19 08:59:25 AM,0.60,,
14,12/14/19 08:59:26 AM,0.60,,
15,12/14/19 08:59:27 AM,0.60,,
16,12/14/19 08:59:28 AM,0.60,,
17,12/14/19 08:59:29 AM,0.60,,
18,12/14/19 08:59:30 AM,0.60,,
19,12/14/19 08:59:31 AM,0.60,,
20,12/14/19 08:59:32 AM,0.60,,
21,12/14/19 08:59:33 AM,0.60,,
22,12/14/19 08:59:34 AM,0.26,,
23,12/14/19 08:59:35 AM,0.60,,
24,12/14/19 08:59:36 AM,0.60,,
25,12/14/19 08:59:37 AM,0.60,,
26,12/14/19 08:59:38 AM,0.60,,
27,12/14/19 08:59:39 AM,0.26,,
28,12/14/19 08:59:40 AM,0.60,,
29,12/14/19 08:59:41 AM,0.26,,
30,12/14/19 08:59:42 AM,0.26,,
31,12/14/19 08:59:43 AM,0.60,,
32,12/14/19 08:59:44 AM,0.60,,
33,12/14/19 08:59:45 AM,0.26,,
34,12/14/19 08:59:46 AM,0.26,,
35,12/14/19 08:59:47 AM,0.26,,
36,12/14/19 08:59:48 AM,0.26,,
37,12/14/19 08:59:49 AM,0.26,,
38,12/14/19 08:59:50 AM,0.26,,
39,12/14/19 08:59:51 AM,0.26,,
40,12/14/19 08:59:52 AM,0.26,,
41,12/14/19 08:59:53 AM,0.26,,
42,12/14/19 08:59:54 AM,0.26,,
43,12/14/19 08:59:55 AM,0.26,,
44,12/14/19 08:59:56 AM,0.26,,
45,12/14/19 08:59:57 AM,0.26,,
46,12/14/19 08:59:58 AM,0.26,,
47,12/14/19 08:59:59 AM,0.26,,
48,12/14/19 09:00:00 AM,0.26,,
49,12/14/19 09:00:01 AM,0.26,,
50,12/14/19 09:00:02 AM,0.26,,
51,12/14/19 09:00:03 AM,0.26,,
52,12/14/19 09:00:04 AM,0.26,,
53,12/14/19 09:00:05 AM,0.26,,
54,12/14/19 09:00:06 AM,0.26,,
55,12/14/19 09:00:07 AM,0.26,,
56,12/14/19 09:00:08 AM,0.26,,
57,12/14/19 09:00:09 AM,0.26,,
58,12/14/19 09:00:10 AM,0.26,,
59,12/14/19 09:00:11 AM,0.26,,
60,12/14/19 09:00:12 AM,0.26,,
61,12/14/19 09:00:13 AM,0.26,,
