"Plot Title: 1s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1253388, SEN S/N: 1253388)","Started (LGR S/N: 1253388)","End Of File (LGR S/N: 1253388)"
1,12/13/19 10:33:15 AM,11.14,Logged,
2,12/13/19 10:33:16 AM,10.80,,
3,12/13/19 10:33:17 AM,11.14,,
4,12/13/19 10:33:18 AM,11.14,,
5,12/13/19 10:33:19 AM,11.14,,
6,12/13/19 10:33:20 AM,11.14,,
7,12/13/19 10:33:21 AM,11.14,,
8,12/13/19 10:33:22 AM,11.14,,
9,12/13/19 10:33:23 AM,10.80,,
10,12/13/19 10:33:24 AM,11.14,,
11,12/13/19 10:33:25 AM,10.80,,
12,12/13/19 10:33:26 AM,10.80,,
13,12/13/19 10:33:27 AM,11.14,,
14,12/13/19 10:33:28 AM,11.14,,
15,12/13/19 10:33:29 AM,11.14,,
16,12/13/19 10:33:30 AM,10.80,,
17,12/13/19 10:33:31 AM,11.14,,
18,12/13/19 10:33:32 AM,10.80,,
19,12/13/19 10:33:33 AM,11.14,,
20,12/13/19 10:33:34 AM,11.14,,
21,12/13/19 10:33:35 AM,11.14,,
22,12/13/19 10:33:36 AM,10.80,,
23,12/13/19 10:33:37 AM,11.14,,
24,12/13/19 10:33:38 AM,10.80,,
25,12/13/19 10:33:39 AM,10.80,,
26,12/13/19 10:33:40 AM,10.80,,
27,12/13/19 10:33:41 AM,11.14,,
28,12/13/19 10:33:42 AM,10.80,,
29,12/13/19 10:33:43 AM,10.80,,
30,12/13/19 10:33:44 AM,10.80,,
31,12/13/19 10:33:45 AM,10.80,,
32,12/13/19 10:33:46 AM,10.80,,
33,12/13/19 10:33:47 AM,10.80,,
34,12/13/19 10:33:48 AM,10.80,,
35,12/13/19 10:33:49 AM,10.12,,
36,12/13/19 10:33:50 AM,10.12,,
37,12/13/19 10:33:51 AM,10.12,,
38,12/13/19 10:33:52 AM,10.12,,
39,12/13/19 10:33:53 AM,10.46,,
40,12/13/19 10:33:54 AM,10.46,,
41,12/13/19 10:33:55 AM,10.12,,
42,12/13/19 10:33:56 AM,10.46,,
43,12/13/19 10:33:57 AM,10.46,,
44,12/13/19 10:33:58 AM,10.46,,
45,12/13/19 10:33:59 AM,10.46,,
46,12/13/19 10:34:00 AM,10.46,,
47,12/13/19 10:34:01 AM,10.80,,
48,12/13/19 10:34:02 AM,10.80,,
49,12/13/19 10:34:03 AM,10.80,,
50,12/13/19 10:34:04 AM,10.80,,
51,12/13/19 10:34:05 AM,10.46,,
52,12/13/19 10:34:06 AM,10.46,,
53,12/13/19 10:34:07 AM,10.46,,
54,12/13/19 10:34:08 AM,10.46,,
55,12/13/19 10:34:09 AM,10.46,,
56,12/13/19 10:34:10 AM,10.46,,
57,12/13/19 10:34:11 AM,10.46,,
58,12/13/19 10:34:12 AM,10.46,,
59,12/13/19 10:34:13 AM,10.46,,
60,12/13/19 10:34:14 AM,10.46,,
61,12/13/19 10:34:15 AM,10.46,,
62,12/13/19 10:34:16 AM,10.46,,
63,12/13/19 10:34:17 AM,10.46,,
64,12/13/19 10:34:18 AM,10.46,,
65,12/13/19 10:34:19 AM,10.46,,
66,12/13/19 10:34:20 AM,10.46,,
67,12/13/19 10:34:21 AM,10.46,,
68,12/13/19 10:34:22 AM,10.46,,
69,12/13/19 10:34:23 AM,10.46,,
70,12/13/19 10:34:24 AM,10.46,,
71,12/13/19 10:34:25 AM,10.46,,
72,12/13/19 10:34:26 AM,10.46,,
73,12/13/19 10:34:27 AM,10.46,,
74,12/13/19 10:34:28 AM,10.46,,
75,12/13/19 10:34:29 AM,10.46,,
76,12/13/19 10:34:30 AM,10.46,,
77,12/13/19 10:34:31 AM,10.46,,
78,12/13/19 10:34:32 AM,10.46,,
79,12/13/19 10:34:33 AM,10.46,,
80,12/13/19 10:34:34 AM,10.46,,
81,12/13/19 10:34:35 AM,10.46,,
82,12/13/19 10:34:36 AM,10.46,,
83,12/13/19 10:34:37 AM,10.12,,
84,12/13/19 10:34:38 AM,10.46,,
85,12/13/19 10:34:39 AM,10.12,,
86,12/13/19 10:34:40 AM,10.46,,
87,12/13/19 10:34:41 AM,10.12,,
88,12/13/19 10:34:42 AM,10.12,,
89,12/13/19 10:34:43 AM,10.12,,
90,12/13/19 10:34:44 AM,10.12,,
91,12/13/19 10:34:45 AM,10.12,,
92,12/13/19 10:34:46 AM,10.12,,
93,12/13/19 10:34:47 AM,10.12,,
94,12/13/19 10:34:48 AM,10.12,,
95,12/13/19 10:34:49 AM,10.12,,
96,12/13/19 10:34:50 AM,10.12,,
97,12/13/19 10:34:51 AM,10.12,,
98,12/13/19 10:34:52 AM,10.12,,
99,12/13/19 10:34:53 AM,10.12,,
100,12/13/19 10:34:54 AM,10.12,,
101,12/13/19 10:34:55 AM,10.12,,
102,12/13/19 10:34:56 AM,10.12,,
103,12/13/19 10:34:57 AM,9.78,,
104,12/13/19 10:34:58 AM,10.12,,
105,12/13/19 10:34:59 AM,9.78,,
106,12/13/19 10:35:00 AM,9.78,,
107,12/13/19 10:35:01 AM,9.78,,
108,12/13/19 10:35:02 AM,9.78,,
109,12/13/19 10:35:03 AM,9.78,,
110,12/13/19 10:35:04 AM,9.78,,
111,12/13/19 10:35:05 AM,9.78,,
112,12/13/19 10:35:06 AM,9.78,,
113,12/13/19 10:35:07 AM,9.78,,
114,12/13/19 10:35:08 AM,9.78,,
115,12/13/19 10:35:09 AM,9.78,,
116,12/13/19 10:35:10 AM,9.78,,
117,12/13/19 10:35:11 AM,9.78,,
118,12/13/19 10:35:12 AM,9.78,,
119,12/13/19 10:35:13 AM,10.12,,
120,12/13/19 10:35:14 AM,9.78,,
121,12/13/19 10:35:15 AM,9.78,,
122,12/13/19 10:35:16 AM,9.78,,
123,12/13/19 10:35:17 AM,9.78,,
124,12/13/19 10:35:18 AM,9.78,,
125,12/13/19 10:35:19 AM,9.44,,
126,12/13/19 10:35:20 AM,9.44,,
127,12/13/19 10:35:21 AM,9.44,,
128,12/13/19 10:35:22 AM,9.44,,
129,12/13/19 10:35:23 AM,9.10,,
130,12/13/19 10:35:24 AM,9.10,,
131,12/13/19 10:35:25 AM,9.10,,
132,12/13/19 10:35:26 AM,9.10,,
133,12/13/19 10:35:27 AM,8.76,,
134,12/13/19 10:35:28 AM,8.76,,
135,12/13/19 10:35:29 AM,8.76,,
136,12/13/19 10:35:30 AM,8.76,,
137,12/13/19 10:35:31 AM,8.76,,
138,12/13/19 10:35:32 AM,9.10,,
139,12/13/19 10:35:33 AM,8.76,,
140,12/13/19 10:35:34 AM,8.76,,
141,12/13/19 10:35:35 AM,8.76,,
142,12/13/19 10:35:36 AM,8.76,,
143,12/13/19 10:35:37 AM,8.76,,
144,12/13/19 10:35:38 AM,8.76,,
145,12/13/19 10:35:39 AM,8.76,,
146,12/13/19 10:35:40 AM,8.76,,
147,12/13/19 10:35:41 AM,8.76,,
148,12/13/19 10:35:42 AM,8.76,,
149,12/13/19 10:35:43 AM,8.76,,
150,12/13/19 10:35:44 AM,8.76,,
151,12/13/19 10:35:45 AM,8.76,,
152,12/13/19 10:35:46 AM,8.76,,
153,12/13/19 10:35:47 AM,8.76,,
154,12/13/19 10:35:48 AM,8.76,,
155,12/13/19 10:35:49 AM,8.76,,
156,12/13/19 10:35:50 AM,8.76,,
157,12/13/19 10:35:51 AM,8.76,,
158,12/13/19 10:35:52 AM,8.76,,
159,12/13/19 10:35:53 AM,8.42,,
160,12/13/19 10:35:54 AM,8.42,,
161,12/13/19 10:35:55 AM,8.42,,
162,12/13/19 10:35:56 AM,8.42,,
163,12/13/19 10:35:57 AM,8.42,,
164,12/13/19 10:35:58 AM,8.42,,
165,12/13/19 10:35:59 AM,8.42,,
166,12/13/19 10:36:00 AM,8.42,,
167,12/13/19 10:36:01 AM,8.42,,
168,12/13/19 10:36:02 AM,8.42,,
169,12/13/19 10:36:03 AM,8.42,,
170,12/13/19 10:36:04 AM,8.42,,
171,12/13/19 10:36:05 AM,8.42,,
172,12/13/19 10:36:06 AM,8.42,,
173,12/13/19 10:36:07 AM,8.42,,
174,12/13/19 10:36:08 AM,8.42,,
175,12/13/19 10:36:09 AM,8.42,,
176,12/13/19 10:36:10 AM,8.42,,
177,12/13/19 10:36:11 AM,8.42,,
178,12/13/19 10:36:12 AM,8.42,,
179,12/13/19 10:36:13 AM,8.42,,
180,12/13/19 10:36:14 AM,8.42,,
181,12/13/19 10:36:15 AM,8.42,,
182,12/13/19 10:36:16 AM,8.42,,
183,12/13/19 10:36:17 AM,8.42,,
184,12/13/19 10:36:18 AM,8.42,,
185,12/13/19 10:36:19 AM,8.42,,
186,12/13/19 10:36:20 AM,8.42,,
187,12/13/19 10:36:21 AM,8.42,,
188,12/13/19 10:36:22 AM,8.42,,
189,12/13/19 10:36:23 AM,8.42,,
190,12/13/19 10:36:24 AM,8.42,,
191,12/13/19 10:36:25 AM,8.42,,
192,12/13/19 10:36:26 AM,8.42,,
193,12/13/19 10:36:27 AM,8.42,,
194,12/13/19 10:36:28 AM,8.42,,
195,12/13/19 10:36:29 AM,8.42,,
196,12/13/19 10:36:30 AM,8.42,,
197,12/13/19 10:36:31 AM,8.42,,
198,12/13/19 10:36:32 AM,8.42,,
199,12/13/19 10:36:33 AM,8.08,,
200,12/13/19 10:36:34 AM,8.42,,
201,12/13/19 10:36:35 AM,8.08,,
202,12/13/19 10:36:36 AM,8.08,,
203,12/13/19 10:36:37 AM,8.08,,
204,12/13/19 10:36:38 AM,8.42,,
205,12/13/19 10:36:39 AM,8.42,,
206,12/13/19 10:36:40 AM,8.42,,
207,12/13/19 10:36:41 AM,8.42,,
208,12/13/19 10:36:42 AM,8.42,,
209,12/13/19 10:36:43 AM,8.42,,
210,12/13/19 10:36:44 AM,8.42,,
211,12/13/19 10:36:45 AM,8.08,,
212,12/13/19 10:36:46 AM,8.08,,
213,12/13/19 10:36:47 AM,8.42,,
214,12/13/19 10:36:48 AM,8.42,,
215,12/13/19 10:36:49 AM,8.08,,
216,12/13/19 10:36:50 AM,8.08,,
217,12/13/19 10:36:51 AM,8.08,,
218,12/13/19 10:36:52 AM,8.08,,
219,12/13/19 10:36:53 AM,8.08,,
220,12/13/19 10:36:54 AM,8.42,,
221,12/13/19 10:36:55 AM,8.08,,
222,12/13/19 10:36:56 AM,8.08,,
223,12/13/19 10:36:57 AM,8.42,,
224,12/13/19 10:36:58 AM,12.15,,
225,12/13/19 10:36:59 AM,13.51,,
226,12/13/19 10:37:00 AM,13.85,,
227,12/13/19 10:37:01 AM,13.51,,
228,12/13/19 10:37:02 AM,13.51,,
229,12/13/19 10:37:03 AM,13.17,,
230,12/13/19 10:37:04 AM,12.83,,
231,12/13/19 10:37:05 AM,12.49,,
232,12/13/19 10:37:06 AM,12.15,,
233,12/13/19 10:37:07 AM,12.15,,
234,12/13/19 10:37:08 AM,11.81,,
235,12/13/19 10:37:09 AM,11.47,,
236,12/13/19 10:37:10 AM,11.47,,
237,12/13/19 10:37:11 AM,11.47,,
238,12/13/19 10:37:12 AM,11.14,,
239,12/13/19 10:37:13 AM,10.80,,
240,12/13/19 10:37:14 AM,10.80,,
241,12/13/19 10:37:15 AM,10.80,,
242,12/13/19 10:37:16 AM,10.46,,
243,12/13/19 10:37:17 AM,10.46,,
244,12/13/19 10:37:18 AM,10.46,,
245,12/13/19 10:37:19 AM,10.46,,
246,12/13/19 10:37:20 AM,10.46,,
247,12/13/19 10:37:21 AM,10.12,,
248,12/13/19 10:37:22 AM,10.12,,
249,12/13/19 10:37:23 AM,10.12,,
250,12/13/19 10:37:24 AM,10.12,,
251,12/13/19 10:37:25 AM,10.12,,
252,12/13/19 10:37:26 AM,9.78,,
253,12/13/19 10:37:27 AM,9.78,,
254,12/13/19 10:37:28 AM,9.78,,
255,12/13/19 10:37:29 AM,9.78,,
256,12/13/19 10:37:30 AM,9.78,,
257,12/13/19 10:37:31 AM,9.78,,
258,12/13/19 10:37:32 AM,9.78,,
259,12/13/19 10:37:33 AM,9.78,,
260,12/13/19 10:37:34 AM,9.78,,
261,12/13/19 10:37:35 AM,9.78,,
262,12/13/19 10:37:36 AM,9.78,,
263,12/13/19 10:37:37 AM,9.44,,
264,12/13/19 10:37:38 AM,9.44,,
265,12/13/19 10:37:39 AM,9.44,,
266,12/13/19 10:37:40 AM,9.44,,
267,12/13/19 10:37:41 AM,9.44,,
268,12/13/19 10:37:42 AM,9.44,,
269,12/13/19 10:37:43 AM,9.44,,
270,12/13/19 10:37:44 AM,9.44,,
