"Plot Title: 8s"
"#","Date Time, GMT-06:00","K-Type, °C (LGR S/N: 1283012, SEN S/N: 1283012)","Started (LGR S/N: 1283012)","Bad Battery (LGR S/N: 1283012)","End Of File (LGR S/N: 1283012)"
129,12/14/19 09:02:19 AM,1.96,,,
130,12/14/19 09:02:20 AM,1.96,,,
131,12/14/19 09:02:21 AM,1.96,,,
132,12/14/19 09:02:22 AM,1.96,,,
133,12/14/19 09:02:23 AM,1.96,,,
134,12/14/19 09:02:24 AM,1.96,,,
135,12/14/19 09:02:25 AM,1.96,,,
136,12/14/19 09:02:26 AM,1.96,,,
137,12/14/19 09:02:27 AM,1.96,,,
138,12/14/19 09:02:28 AM,1.96,,,
139,12/14/19 09:02:29 AM,1.96,,,
140,12/14/19 09:02:30 AM,1.96,,,
141,12/14/19 09:02:31 AM,1.96,,,
142,12/14/19 09:02:32 AM,1.96,,,
143,12/14/19 09:02:33 AM,1.96,,,
144,12/14/19 09:02:34 AM,1.96,,,
145,12/14/19 09:02:35 AM,1.96,,,
146,12/14/19 09:02:36 AM,1.96,,,
147,12/14/19 09:02:37 AM,1.96,,,
148,12/14/19 09:02:38 AM,1.96,,,
149,12/14/19 09:02:39 AM,1.96,,,
150,12/14/19 09:02:40 AM,1.96,,,
151,12/14/19 09:02:41 AM,1.96,,,
152,12/14/19 09:02:42 AM,1.96,,,
153,12/14/19 09:02:43 AM,1.96,,,
154,12/14/19 09:02:44 AM,1.96,,,
155,12/14/19 09:02:45 AM,1.96,,,
156,12/14/19 09:02:46 AM,1.96,,,
157,12/14/19 09:02:47 AM,1.96,,,
158,12/14/19 09:02:48 AM,1.96,,,
159,12/14/19 09:02:49 AM,1.96,,,
160,12/14/19 09:02:50 AM,1.96,,,
161,12/14/19 09:02:51 AM,1.96,,,
162,12/14/19 09:02:52 AM,1.96,,,
163,12/14/19 09:02:53 AM,1.96,,,
164,12/14/19 09:02:54 AM,1.96,,,
165,12/14/19 09:02:55 AM,1.96,,,
166,12/14/19 09:02:56 AM,1.96,,,
167,12/14/19 09:02:57 AM,1.96,,,
168,12/14/19 09:02:58 AM,1.96,,,
169,12/14/19 09:02:59 AM,1.96,,,
170,12/14/19 09:03:00 AM,1.96,,,
171,12/14/19 09:03:01 AM,1.96,,,
172,12/14/19 09:03:02 AM,1.96,,,
173,12/14/19 09:03:03 AM,1.96,,,
174,12/14/19 09:03:04 AM,1.96,,,
175,12/14/19 09:03:05 AM,1.96,,,
176,12/14/19 09:03:06 AM,1.96,,,
177,12/14/19 09:03:07 AM,1.96,,,
178,12/14/19 09:03:08 AM,1.96,,,
179,12/14/19 09:03:09 AM,1.96,,,
180,12/14/19 09:03:10 AM,1.96,,,
181,12/14/19 09:03:11 AM,1.96,,,
182,12/14/19 09:03:12 AM,1.96,,,
183,12/14/19 09:03:13 AM,1.96,,,
184,12/14/19 09:03:14 AM,1.96,,,
185,12/14/19 09:03:15 AM,1.96,,,
186,12/14/19 09:03:16 AM,1.96,,,
187,12/14/19 09:03:17 AM,1.96,,,
188,12/14/19 09:03:18 AM,1.96,,,
189,12/14/19 09:03:19 AM,1.96,,,
190,12/14/19 09:03:20 AM,1.96,,,
191,12/14/19 09:03:21 AM,1.96,,,
192,12/14/19 09:03:22 AM,1.96,,,
193,12/14/19 09:03:23 AM,1.96,,,
194,12/14/19 09:03:24 AM,1.96,,,
195,12/14/19 09:03:25 AM,1.96,,,
196,12/14/19 09:03:26 AM,1.96,,,
197,12/14/19 09:03:27 AM,1.96,,,
198,12/14/19 09:03:28 AM,1.96,,,
199,12/14/19 09:03:29 AM,1.96,,,
200,12/14/19 09:03:30 AM,1.96,,,
201,12/14/19 09:03:31 AM,1.96,,,
202,12/14/19 09:03:32 AM,1.96,,,
203,12/14/19 09:03:33 AM,1.96,,,
204,12/14/19 09:03:34 AM,1.96,,,
205,12/14/19 09:03:35 AM,1.96,,,
206,12/14/19 09:03:36 AM,1.96,,,
207,12/14/19 09:03:37 AM,1.96,,,
208,12/14/19 09:03:38 AM,1.96,,,
209,12/14/19 09:03:39 AM,1.96,,,
